16 18 15.4983908034
17 18 16.5124055292
22 16 21.5018297349
25 23 24.4094582069
20 27 19.3931508601
18 24 17.3651214085
20 17 19.3125014368
19 18 18.298486711
24 21 23.2610277757
25 24 24.1943930782
24 17 23.2072614935
25 22 24.2212762193
29 27 28.2235688403
28 26 27.1826709734
31 25 30.1709488686
27 26 26.1148899654
26 25 25.1277583807
30 24 29.1031678607
30 30 29.1838172839
30 30 29.0762847196
26 30 25.2352909451
27 22 26.2493056709
24 22 23.1803783524
24 23 23.2072614935
23 21 22.2738961909
27 22 26.2493056709
27 27 26.303071953
27 28 26.303071953
25 28 24.3288087836
25 25 24.3825750658
22 26 21.2329983241
19 25 18.3791361343
27 25 26.2493056709
25 26 24.2481593604
24 26 23.3147940578
26 23 25.3428235094
28 27 27.3170866788
30 31 29.1838172839
31 32 30.0902994454
31 33 30.0096500221
30 32 29.0494015785
27 31 26.2224225298
29 30 28.3042182635
28 30 27.0751384091
30 30 29.1569341428
30 32 29.0225184374
27 34 26.1417731065
23 29 22.300779332
25 27 24.3556919247
26 25 25.3428235094
28 26 27.3170866788
28 28 27.1020215501
28 30 27.1557878323
25 29 24.3019256425
25 27 24.3019256425
25 26 24.436341348
27 27 26.3568382352
29 28 28.3042182635
29 31 28.1966856992
28 28 27.1557878323
27 30 26.1686562476
28 29 27.1020215501
31 24 30.1171825864
31 30 30.0902994454
28 30 27.0751384091
28 30 27.1826709734
25 28 24.2750425014
24 20 23.36856034
27 24 26.303071953
26 27 25.1815246629
29 28 28.1698025581
26 31 25.1546415218
26 23 25.2621740862
21 28 20.460931868
23 22 22.5158444607
26 25 25.3159403683
28 25 27.2364372556
26 28 25.208407804
31 22 30.1171825864
28 33 27.1826709734
30 30 29.1300510017
28 29 27.2095541145
29 30 28.2235688403
23 29 22.300779332
27 26 26.2224225298
26 29 25.3159403683
25 26 24.3825750658
21 26 20.434048727
23 23 22.4351950375
25 25 24.3825750658
23 27 22.4083118964
31 23 30.2515982919
22 32 21.3405308884
20 23 19.5006834244
19 22 18.4866686986
20 17 19.4738002833
25 21 24.4901076301
26 24 25.2890572272
22 28 21.3942971706
25 23 24.3556919247
26 23 25.1008752396
22 25 21.4480634528
25 25 24.4901076301
23 26 22.4351950375
25 20 24.2750425014
28 26 27.2364372556
28 28 27.1289046912
21 27 20.4071655859
16 23 15.6596896499
17 15 16.7274706579
20 17 19.5006834244
24 22 23.4223266222
28 24 27.1826709734
20 27 19.5544497066
20 23 19.6350991299
20 21 19.5006834244
17 18 16.7274706579
15 21 14.7800906296
13 16 12.6982948958
16 16 15.7672222143
16 18 15.7941053554
13 17 12.7789443191
13 13 12.7789443191
17 16 16.4317561059
14 18 13.524127634
14 15 13.524127634
15 15 14.5112592187
14 20 13.6047770572
17 15 16.5124055292
16 12 15.6328065088
13 11 12.6445286136
17 13 16.6468212346
15 15 14.7532074885
23 17 22.4351950375
18 26 17.6070696783
15 18 14.6994412063
11 17 10.8584474318
11 12 10.8315642907
16 11 15.7403390732
21 16 20.6759969967
19 23 18.6210844041
14 20 13.7660759038
13 12 12.6176454725
13 11 12.6176454725
11 16 10.6971485853
11 11 10.8046811496
11 11 10.7777980085
11 14 10.6971485853
10 11 9.79066642384
7 11 6.96368737514
6 6 6.00343893152
7 6 6.99057051623
3 10 3.09581045956
4 7 4.0291757621
7 8 7.01745365732
7 8 6.99057051623
8 5 8.03146838311
16 7 15.6328065088
10 16 9.81754956493
7 11 6.99057051623
10 8 9.97884841145
10 7 9.73690014167
8 13 7.81640325442
4 8 3.94852633884
5 3 5.0431904879
8 6 8.03146838311
9 6 8.74976855696
6 7 5.89590636717
7 8 7.07121993949
13 7 12.752061178
13 16 12.8327106012
6 12 6.03032207261
7 7 6.80238852862
6 9 5.842140085
11 7 10.8853305729
7 9 6.99057051623
11 8 10.6702654442
12 10 11.9262284398
18 12 17.849017948
14 16 13.7391927627
17 12 16.6199380935
7 19 6.93680423406
14 10 13.6585433394
18 14 17.6877191015
4 23 4.00229262101
6 5 6.00343893152
7 6 7.01745365732
6 7 6.05720521369
5 6 5.12383991116
7 8 7.0443367984
3 8 3.04204417739
7 3 7.0443367984
7 11 6.96368737514
2 8 2.02802945159
-2 3 -1.75919804073
5 -1 5.07007362898
6 5 5.97655579043
9 6 8.93795054456
11 1 11.1003957016
-5 12 -4.61306023051
0 -5 0.241948269781
0 -1 0.322597693042
0 0 0.268831410868
1 -1 1.2021967134
4 1 4.05605890319
-1 5 -0.772066456016
1 1 1.36349555993
-6 2 -5.51954239196
-7 -7 -6.39914141232
-13 -5 -12.1875152151
2 -10 2.32374400355
-2 2 -1.73231489964
-5 1 -4.55929394833
-4 -5 -3.54527922254
-4 -3 -3.59904550471
-7 -2 -6.45290769449
3 -5 3.17645988282
-5 7 -4.55929394833
-7 -4 -6.58732339993
-1 -5 -0.718300173842
-2 5 -1.46348348877
-17 1 -16.1629246951
-1 -13 -0.503235045148
1 1 1.33661241884
5 -2 5.12383991116
11 7 11.0735125605
5 10 4.93565792355
3 7 3.14957674174
2 5 2.2162114392
2 4 2.00114631051
7 3 6.8561548108
12 2 11.8186958754
2 13 2.08179573377
2 3 2.16244515703
1 3 1.04089786688
-2 2 -1.75919804073
-7 -2 -6.53355711775
-7 -4 -6.50667397667
-7 -4 -6.37225827123
-1 -3 -0.449468762974
6 8 6.00343893152
7 6 6.99057051623
6 10 6.05720521369
3 5 3.14957674174
2 5 2.18932829811
1 0 1.17531357232
0 2 0.241948269781
5 3 5.17760619333
5 7 4.93565792355
8 5 8.03146838311
12 6 11.8993452987
1 13 1.25596299558
-5 5 -4.61306023051
1 -3 1.39037870101
8 3 8.16588408855
5 7 5.09695677007
5 5 4.93565792355
2 2 2.02802945159
1 4 1.09466414906
-1 3 -0.772066456016
-8 1 -7.49380556138
-6 -6 -5.46577610978
0 -4 0.349480834128
-2 0 -1.73231489964
5 0 5.07007362898
7 6 7.0443367984
5 7 5.09695677007
6 6 5.92278950826
3 9 3.09581045956
11 6 10.9928631372
12 9 11.9262284398
0 11 0.188181987608
-5 3 -4.72059279486
-5 -1 -4.58617708942
-3 -3 -2.55814763783
-2 -2 -1.51724977094
-2 2 -1.5978991942
-2 3 -1.73231489964
-3 1 -2.77321276652
2 1 2.13556201594
4 8 4.08294204427
3 5 3.0151610363
6 0 6.00343893152
15 8 14.7532074885
12 16 11.7649295933
5 17 4.93565792355
6 6 6.03032207261
8 6 8.0583515242
8 8 7.89705267768
7 11 6.93680423406
12 10 11.9531115809
6 7 6.00343893152
10 7 10.0057315525
14 10 13.9004916092
8 12 7.76263697225
16 7 15.6596896499
12 17 11.8186958754
22 12 21.7437780047
17 21 16.754353799
12 20 11.6573970289
17 10 16.5661718114
11 8 10.8315642907
13 10 12.8864768834
18 14 17.849017948
15 17 14.7532074885
21 16 20.6759969967
8 22 7.87016953659
12 11 11.8724621576
10 10 10.0057315525
13 12 12.8058274601
12 12 11.8186958754
15 10 14.7263243474
17 11 16.8618863633
10 16 9.84443270601
12 12 11.7380464522
14 12 13.6585433394
12 16 11.7918127343
13 15 12.8327106012
16 14 15.7941053554
11 17 10.6971485853
8 16 7.87016953659
13 13 12.8327106012
15 12 14.8069737707
19 15 18.6479675451
15 19 14.8069737707
17 12 16.7812369401
20 17 19.7426316942
21 17 20.6759969967
22 18 21.6093622993
25 22 24.5438739123
22 22 21.5555960171
15 18 14.5381423598
22 13 21.3674140295
21 15 20.2996330215
21 17 20.3265161626
19 19 18.5404349808
18 17 17.526420255
18 23 17.5801865372
20 18 19.688865412
20 20 19.688865412
17 18 16.754353799
21 18 20.7028801378
23 23 22.596493884
22 21 21.528712876
23 22 22.5158444607
25 23 24.436341348
20 22 19.4200340012
21 20 20.460931868
22 18 21.5555960171
26 25 25.4772392149
20 25 19.366267719
19 23 18.4597855575
18 17 17.4995371139
15 18 14.618791783
20 17 19.5544497066
25 20 24.5169907712
28 23 27.3439698199
30 27 29.3451161304
31 31 30.2515982919
29 32 28.142919417
24 27 23.3954434811
26 24 25.4503560738
27 26 26.276188812
35 27 34.0657089253
30 36 29.0762847196
27 32 26.2493056709
25 22 24.3019256425
27 21 26.3299550941
30 26 29.3182329893
29 28 28.142919417
26 28 25.208407804
22 27 21.4211803117
20 26 19.5544497066
18 20 17.4726539728
22 20 21.3942971706
25 21 24.4901076301
26 26 25.2621740862
27 27 26.303071953
30 27 29.3182329893
31 30 30.2515982919
31 32 30.1440657275
23 32 22.300779332
31 27 30.2247151508
33 32 32.2527446024
31 34 30.0096500221
27 33 26.1955393887
26 31 25.3159403683
28 27 27.1020215501
28 22 27.1826709734
31 28 30.1978320097
32 31 31.050547889
34 32 32.9441616351
35 35 33.9581763609
27 35 26.1686562476
25 28 24.3019256425
20 25 19.3393845779
27 23 26.3299550941
24 30 23.3954434811
26 25 25.3965897916
26 27 25.208407804
26 22 25.2890572272
30 28 29.2644667072
32 31 31.1043141712
34 34 33.0516941995
33 36 32.0107963326
25 35 24.1943930782
26 30 25.2352909451
28 27 27.3439698199
30 28 29.0762847196
32 31 31.1580804533
33 32 32.0376794737
32 31 31.1043141712
28 28 27.1826709734
32 25 31.1311973122
30 31 29.1838172839
30 31 29.210700425
33 28 32.1720951791
33 31 32.0914457559
32 32 31.050547889
28 33 27.2364372556
28 28 27.3439698199
30 27 29.3182329893
28 29 27.1826709734
28 26 27.2633203967
26 28 25.3428235094
23 26 22.2738961909
23 25 22.3814287553
23 22 22.4351950375
25 22 24.2750425014
30 20 29.2375835661
29 29 28.1966856992
28 31 27.1557878323
23 27 22.2738961909
27 21 26.276188812
31 27 30.0902994454
27 32 26.1686562476
26 28 25.2621740862
23 26 22.3545456142
18 25 17.3920045496
21 16 20.3802824448
27 20 26.3568382352
29 27 28.2773351225
28 29 27.1826709734
20 30 19.3125014368
25 27 24.2481593604
29 22 28.142919417
25 30 24.3556919247
21 27 20.5415812913
24 24 23.4223266222
29 25 28.3311014046
31 30 30.2515982919
31 31 30.2247151508
31 33 30.1709488686
28 32 27.1826709734
27 26 26.0880068243
25 25 24.1137436549
26 30 25.1546415218
28 26 27.1557878323
22 30 21.2598814651
24 23 23.36856034
24 25 23.4223266222
25 25 24.3825750658
23 25 22.3545456142
22 22 21.3136477473
16 22 15.4715076623
17 21 16.4855223881
22 21 21.5018297349
22 22 21.5555960171
21 21 20.3802824448
15 22 14.5381423598
12 18 11.6305138878
22 17 21.6093622993
23 22 22.3814287553
20 25 19.5813328477
20 22 19.6619822709
22 20 21.5018297349
25 22 24.2481593604
23 23 22.2201299088
20 21 19.5813328477
21 19 20.6222307146
20 21 19.6082159888
17 20 16.5930549525
10 20 9.73690014167
10 12 9.81754956493
12 10 11.8455790165
9 15 8.93795054456
15 10 14.8607400528
22 15 21.5018297349
17 21 16.5930549525
17 16 16.5930549525
16 18 15.7403390732
18 16 17.5533033961
17 21 16.8081200812
13 15 12.8864768834
22 21 21.4480634528
12 25 11.8186958754
10 16 9.92508212927
11 11 10.7240317264
13 10 12.7789443191
13 14 12.752061178
9 13 8.77665169804
11 12 10.7240317264
12 15 11.7918127343
17 12 16.6468212346
8 21 7.92393581877
11 13 10.9928631372
16 13 15.7403390732
18 19 17.7414853837
18 16 17.4995371139
20 23 19.4469171422
18 18 17.6608359604
9 20 8.88418426239
16 10 15.8478716375
12 17 11.7111633111
6 16 5.94967264935
5 6 5.0431904879
14 6 13.7660759038
20 13 19.6619822709
3 22 3.06892731848
6 7 6.11097149587
8 7 7.81640325442
11 11 10.7777980085
5 12 4.96254106464
2 7 2.05491259268
3 4 3.04204417739
9 4 8.96483368565
15 10 14.6994412063
15 15 14.618791783
12 20 11.8455790165
16 15 15.6059233678
15 20 14.618791783
20 21 19.5275665655
8 21 7.73575383116
16 15 15.6596896499
16 12 15.7134559321
7 16 6.8561548108
3 9 3.04204417739
1 7 1.14843043123
-1 3 -0.745183314929
3 1 3.20334302391
7 8 7.01745365732
8 8 7.84328639551
16 7 15.6328065088
11 15 10.6702654442
7 12 6.90992109297
6 11 6.03032207261
5 11 5.09695677007
8 8 8.08523466529
3 9 3.0151610363
2 7 2.08179573377
2 7 2.16244515703
2 7 1.97426316942
5 5 4.93565792355
8 3 7.81640325442
3 7 3.06892731848
0 5 0.188181987608
0 2 0.268831410868
5 1 5.15072305224
5 7 4.98942420572
0 8 0.215065128694
-1 2 -0.772066456016
-4 1 -3.6259286458
-4 -4 -3.57216236362
0 -4 0.188181987608
-3 1 -2.71944648435
-5 -2 -4.50552766616
0 -5 0.241948269781
8 0 7.95081895985
-1 8 -0.745183314929
7 1 7.0443367984
11 8 10.912213714
13 11 12.8327106012
15 16 14.8069737707
3 10 3.20334302391
0 7 0.268831410868
6 0 5.97655579043
2 5 2.05491259268
6 3 5.94967264935
6 7 6.00343893152
7 7 6.8561548108
3 11 3.0151610363
-2 5 -1.57101605312
-12 -3 -11.361682477
-8 -10 -7.35938985594
2 -8 2.35062714464
-14 1 -13.228413082
-15 -12 -14.1886615257
-8 -8 -7.38627299703
-7 -5 -6.53355711775
-7 -8 -6.42602455341
-14 -8 -13.228413082
-5 -12 -4.34422881964
-1 -7 -0.637650750582
-5 0 -4.55929394833
-5 0 -4.61306023051
-12 0 -11.388565618
-9 -8 -8.37340458174
-5 -10 -4.31734567855
-4 0 -3.4108635171
0 7 0.188181987608
0 4 0.215065128694
-6 1 -5.60019181522
-5 -4 -4.61306023051
-5 -3 -4.69370965377
-1 -2 -0.664533891668
-1 1 -0.664533891668
2 -1 2.29686086246
-5 4 -4.39799510181
3 -3 3.17645988282
3 6 3.06892731848
2 4 2.16244515703
-4 3 -3.57216236362
0 -3 0.457013398475
2 2 2.05491259268
0 3 0.215065128694
3 2 3.14957674174
-3 5 -2.61191392
-6 2 -5.60019181522
-1 -5 -0.825832738189
1 0 1.17531357232
2 2 2.2162114392
8 3 8.16588408855
8 7 7.87016953659
10 11 9.81754956493
5 13 4.90877478246
6 6 5.89590636717
10 2 9.79066642384
9 12 8.83041798022
10 12 9.92508212927
10 8 10.0057315525
6 10 5.94967264935
5 7 4.98942420572
7 6 7.01745365732
9 9 8.8573011213
9 8 8.93795054456
15 8 14.9413894761
18 16 17.7414853837
20 12 19.5544497066
12 22 11.9262284398
1 11 1.06778100797
5 1 4.98942420572
3 3 3.09581045956
11 2 10.912213714
13 10 12.8058274601
17 13 16.8081200812
-1 20 -0.718300173842
0 3 0.349480834128
7 1 7.17875250384
12 5 11.8993452987
13 6 12.8058274601
14 6 13.7929590449
18 10 17.822134807
17 19 16.7812369401
18 17 17.7952516659
13 18 12.8595937423
15 16 14.8876231939
12 16 11.7111633111
8 15 7.92393581877
7 12 6.96368737514
8 10 7.97770210094
16 10 15.8747547786
12 17 11.68428017
11 20 10.6433823031
17 12 16.6468212346
5 17 4.90877478246
14 10 13.8736084681
12 8 11.68428017
24 16 23.6373917509
2 25 2.08179573377
5 17 4.98942420572
4 10 4.0291757621
5 10 4.93565792355
9 6 8.93795054456
16 10 15.7941053554
23 16 22.5696107429
15 24 14.6725580652
8 23 7.84328639551
6 8 5.86902322609
12 7 11.7380464522
17 6 16.5661718114
10 15 9.73690014167
6 8 5.842140085
7 6 6.77550538754
14 8 13.6854264805
14 10 13.846725327
7 12 6.88303795188
8 4 7.87016953659
14 8 13.7123096216
21 10 20.7297632789
15 18 14.6994412063
17 13 16.7274706579
17 18 16.6737043757
20 17 19.7157485531
23 20 22.4351950375
26 23 25.3159403683
30 27 29.1838172839
31 21 30.2515982919
31 32 30.1440657275
32 30 31.1580804533
22 32 21.4480634528
19 8 18.4866686986
17 17 16.4855223881
22 22 21.3942971706
17 13 16.5661718114
15 22 14.7263243474
18 15 17.7414853837
21 19 20.460931868
22 22 21.3674140295
14 22 13.6854264805
10 14 9.68313385949
12 15 11.6305138878
16 11 15.4983908034
18 15 17.4726539728
23 18 22.4083118964
19 13 18.4597855575
18 20 17.5533033961
21 21 20.5415812913
16 22 15.5790402267
19 17 18.4597855575
21 17 20.5415812913
23 20 22.4889613196
28 24 27.2364372556
28 31 27.2902035378
22 30 21.4211803117
20 23 19.5544497066
15 21 14.591908642
11 16 10.6433823031
21 12 20.5146981502
24 21 23.4760929043
25 23 24.3288087836
32 26 31.2656130177
28 33 27.3439698199
15 18 14.5112592187
16 11 15.4983908034
15 18 14.5381423598
23 16 22.3545456142
26 23 25.3697066505
27 27 26.2224225298
28 28 27.1557878323
25 31 24.3288087836
27 26 26.3837213763
32 26 31.050547889
28 31 27.0751384091
25 27 24.2212762193
25 29 24.3288087836
25 28 24.2750425014
23 25 22.3814287553
27 25 26.3837213763
28 27 27.2902035378
25 30 24.2212762193
26 30 25.1546415218
25 27 24.3288087836
22 27 21.4749465938
22 24 21.4480634528
25 24 24.4901076301
22 25 21.3405308884
27 26 26.1955393887
27 29 26.3299550941
27 27 26.3568382352
27 28 26.3299550941
27 28 26.1955393887
20 29 19.3125014368
26 25 25.2352909451
27 23 26.2224225298
26 22 25.2352909451
21 27 20.3802824448
23 22 22.4351950375
25 23 24.4094582069
23 28 22.3814287553
25 26 24.3825750658
25 25 24.3288087836
27 26 26.2224225298
21 24 20.2996330215
22 21 21.2867646062
25 17 24.2481593604
22 24 21.2329983241
21 25 20.2189835983
22 22 21.206115183
25 18 24.1943930782
29 20 28.0622699938
27 25 26.1686562476
24 28 23.2879109167
25 26 24.4094582069
23 26 22.4083118964
30 26 29.1300510017
28 28 27.1826709734
31 30 30.0634163043
27 31 26.1686562476
26 28 25.2352909451
22 27 21.3136477473
23 23 22.300779332
20 21 19.3125014368
26 18 25.208407804
25 24 24.2481593604
21 26 20.4071655859
20 22 19.5275665655
23 22 22.4083118964
20 25 19.5275665655
23 21 22.5158444607
24 23 23.4223266222
20 25 19.3393845779
26 22 25.2890572272
26 27 25.3697066505
27 27 26.3299550941
27 28 26.2224225298
26 28 25.2352909451
26 25 25.208407804
26 25 25.208407804
28 30 27.1289046912
28 30 27.1020215501
28 31 27.1557878323
22 23 21.2867646062
19 23 18.4866686986
17 23 16.6468212346
19 19 18.6479675451
22 19 21.5824791582
23 23 22.4889613196
21 26 20.2727498804
25 26 24.2750425014
24 24 23.2610277757
22 26 21.2329983241
23 26 22.4351950375
23 25 22.4889613196
20 24 19.4738002833
17 20 16.6199380935
21 18 20.5953475735
23 20 22.4620781785
23 24 22.3545456142
26 25 25.2621740862
21 27 20.434048727
18 23 17.4995371139
18 20 17.4726539728
18 18 17.5801865372
13 21 12.752061178
12 16 11.7649295933
18 12 17.7414853837
12 20 11.8455790165
13 13 12.8864768834
18 12 17.7414853837
20 19 19.6082159888
20 22 19.5275665655
23 20 22.4351950375
15 26 14.6456749241
12 20 11.68428017
15 15 14.6725580652
13 11 12.8058274601
10 15 9.89819898819
7 11 6.99057051623
6 7 5.89590636717
16 8 15.7672222143
20 18 19.688865412
22 20 21.6631285814
25 23 24.3825750658
22 26 21.5018297349
8 23 7.73575383116
13 11 12.6445286136
12 10 11.6305138878
16 9 15.686572791
17 15 16.754353799
22 18 21.528712876
12 23 11.8186958754
13 13 12.9133600245
18 13 17.6070696783
20 21 19.5544497066
22 20 21.5555960171
18 23 17.526420255
15 19 14.7800906296
2 13 2.00114631051
6 2 5.89590636717
9 7 8.83041798022
10 7 9.92508212927
14 13 13.9004916092
15 17 14.8338569117
15 17 14.7800906296
7 17 6.8561548108
11 8 10.8584474318
9 10 8.80353483913
12 14 11.7918127343
12 15 11.8186958754
11 10 10.616499162
10 8 9.71001700058
6 12 5.86902322609
7 12 6.82927166971
10 7 9.81754956493
6 8 5.92278950826
8 7 7.84328639551
9 8 8.91106740348
2 11 2.08179573377
5 7 5.09695677007
4 6 4.16359146753
3 5 3.09581045956
0 5 0.188181987608
-3 1 -2.66568020218
-3 0 -2.58503077891
1 -2 1.30972927775
4 1 3.97540947993
7 6 6.82927166971
7 9 6.82927166971
7 8 6.88303795188
3 8 2.96139475413
2 4 2.08179573377
-2 2 -1.70543175855
0 -2 0.349480834128
3 2 3.230226165
4 8 4.08294204427
-4 7 -3.67969492797
-2 -2 -1.62478233529
-8 -2 -7.54757184355
-4 -7 -3.54527922254
1 -3 1.36349555993
3 1 3.12269360065
7 5 7.17875250384
-5 10 -4.58617708942
0 -3 0.188181987608
-2 0 -1.62478233529
3 0 3.230226165
13 5 12.8058274601
1 16 1.09466414906
-2 3 -1.83984746399
-3 1 -2.71944648435
-3 -1 -2.61191392
-2 -2 -1.65166547638
-5 -1 -4.55929394833
-3 -3 -2.61191392
-7 -2 -6.47979083558
-5 -5 -4.50552766616
-3 -4 -2.69256334326
-9 -2 -8.53470342826
-6 -8 -5.51954239196
-4 0 -3.65281178689
-5 -1 -4.74747593594
-5 -1 -4.69370965377
-8 0 -7.41315613812
-3 -3 -2.61191392
-2 0 -1.75919804073
-2 0 -1.67854861747
1 -2 1.14843043123
-2 1 -1.65166547638
1 1 1.09466414906
-2 2 -1.78608118181
-6 -2 -5.54642553304
2 -4 2.24309458029
0 4 0.322597693042
-1 -2 -0.557001327321
1 0 1.22907985449
1 5 1.04089786688
3 0 2.96139475413
1 5 1.2021967134
0 3 0.295714551955
0 -2 0.0268831410868
0 0 0.268831410868
-4 0 -3.6259286458
-1 -3 -0.691417032755
-1 0 -0.583884468408
2 1 2.10867887485
0 3 0.268831410868
-2 3 -1.62478233529
0 1 0.134415705434
-2 0 -1.78608118181
0 0 0.134415705434
6 1 6.00343893152
3 0 2.96139475413
3 3 3.04204417739
3 6 3.17645988282
-5 1 -4.58617708942
-2 0 -1.5978991942
-2 -2 -1.89361374616
3 0 3.0151610363
2 5 2.05491259268
0 3 0.107532564347
6 2 5.97655579043
8 1 8.11211780637
-7 10 -6.56044025884
-3 -7 -2.53126449674
5 -3 5.12383991116
4 5 4.16359146753
3 4 3.09581045956
0 3 0.215065128694
0 2 0.295714551955
-2 2 -1.5978991942
2 -3 2.29686086246
10 2 9.84443270601
6 10 6.2453872013
-7 4 -6.53355711775
0 -6 0.241948269781
-3 2 -2.63879706109
5 -2 5.07007362898
5 0 5.01630734681
3 4 3.09581045956
-4 4 -3.70657806906
-3 -3 -2.71944648435
-2 -4 -1.70543175855
-1 -4 -0.745183314929
-2 -2 -1.65166547638
-3 -2 -2.80009590761
0 -2 0.107532564347
2 -2 2.16244515703
3 2 3.25710930608
1 3 0.98713158471
2 2 2.05491259268
3 4 3.20334302391
0 7 0.241948269781
2 4 2.05491259268
3 1 2.98827789522
8 5 7.92393581877
5 9 5.0431904879
3 8 3.04204417739
5 8 5.0431904879
7 6 6.99057051623
10 9 10.0326146936
7 10 6.96368737514
2 6 1.94738002833
5 4 4.90877478246
7 5 6.96368737514
2 8 2.10867887485
1 4 1.2021967134
1 2 1.25596299558
3 2 3.09581045956
7 6 7.09810308058
2 7 1.97426316942
3 3 2.96139475413
4 3 3.94852633884
3 1 2.96139475413
10 6 10.0057315525
11 8 10.9659799962
13 11 12.9402431656
8 13 7.84328639551
8 12 7.84328639551
7 10 6.8561548108
17 3 16.6737043757
13 15 12.6982948958
13 15 12.8058274601
12 15 11.7111633111
16 7 15.6328065088
15 17 14.7532074885
15 13 14.8607400528
13 15 12.7789443191
13 13 12.8058274601
10 13 9.8713158471
10 10 9.95196527036
18 10 17.849017948
20 18 19.5275665655
27 20 26.3299550941
28 28 27.4515023843
27 26 26.4912539406
13 31 12.7789443191
17 13 16.7812369401
19 16 18.6479675451
15 21 14.7800906296
17 13 16.8350032222
25 16 24.6514064767
30 20 29.4526486948
31 30 30.3860139973
31 32 30.3053645741
31 32 30.278481433
21 31 20.5684644324
20 20 19.7157485531
20 16 19.688865412
23 21 22.5696107429
23 25 22.4889613196
27 26 26.4643707996
28 27 27.4515023843
26 30 25.3965897916
17 31 16.6199380935
18 16 17.7146022426
19 19 18.7017338273
15 14 14.6994412063
17 11 16.6199380935
16 16 15.4983908034
23 15 22.4083118964
23 23 22.4620781785
23 21 22.4351950375
16 20 15.4446245212
15 12 14.4574929365
16 18 15.4715076623
17 19 16.5124055292
15 20 14.4574929365
19 22 18.4060192754
17 13 16.5124055292
18 21 17.526420255
15 21 14.618791783
16 15 15.6328065088
20 17 19.688865412
19 22 18.4866686986
18 16 17.4726539728
18 15 17.4726539728
22 21 21.4211803117
23 23 22.4351950375
25 24 24.4901076301
25 26 24.4901076301
26 27 25.4772392149
